PE Ratio,Price to Book,Median PE last 50 days,Sales Growth Last 4 Quarters,Profit Growth Last 4 Quarters,Debt To Equity,PEG Ratio,FCF,Ticker
74.57143,4.4539247,N/A - Requires daily EPS or specialized API,"[np.float64(-8.547819823162904), np.float64(6.549610863832868), np.float64(4.610169981223866), np.float64(21.423803703183967)]","[np.float64(-22.19722096404202), np.float64(24.383905205001454), np.float64(35.85501950520962), np.float64(-36.28354780857691)]",23.801,,371205000.0,RAMASTEEL.NS
56.211178,9.352797,N/A - Requires daily EPS or specialized API,"[np.float64(9.913446933221424), np.float64(-5.938001713379751), np.float64(1.1446935596600327), np.float64(2.7404039755762484)]","[np.float64(-89.23004296543608), np.float64(109.77427206760358), np.float64(152.93972439630014), np.float64(133.74062383328243)]",396.901,,2951205000.0,MHRIL.NS
13.405109,1.7692252,N/A - Requires daily EPS or specialized API,"[np.float64(-14.371607648453894), np.float64(6.560745979062858), np.float64(-25.34439174517886), np.float64(22.443795106495333)]","[np.float64(-11.05835488378817), np.float64(-13.193398699371993), np.float64(-36.0005425558306), np.float64(25.878922265731184)]",12.531,,1421403000.0,GEOJITFSL.NS
19.350605,6.0009108,N/A - Requires daily EPS or specialized API,"[np.float64(-17.903665555892154), np.float64(-67.23247965058566), np.float64(66.27603736836893), np.float64(44.56215700310189)]","[np.float64(-97.29411764705883), np.float64(-83.4983498349835), np.float64(137.81163434903047), np.float64(-2.0795660036166366)]",33.859,,827600000.0,DAMCAPITAL.NS
34.484806,7.588041,N/A - Requires daily EPS or specialized API,[],[],62.236,,-67320000.0,MBEL.NS
,,N/A - Requires daily EPS or specialized API,[],[],,,,CUBEINVIT.NS
49.255486,7.747781,N/A - Requires daily EPS or specialized API,[],[],42.282,,213351000.0,SURAKSHA.NS
,-199.3365,N/A - Requires daily EPS or specialized API,"[np.float64(-97.49530821423416), np.float64(-41.31898852132661), np.float64(86.32309999210797), np.float64(16.05605422238505)]","[np.float64(-519.9683042789223), np.float64(-101.93825833205345), np.float64(25305.239687848385), np.float64(-267.0391061452514)]",,,36250000.0,SABTNL.NS
20.16424,0.9162626,N/A - Requires daily EPS or specialized API,"[np.float64(-1.4144439214615123), np.float64(14.775183495971234), np.float64(-34.38257067741067), np.float64(48.45098564221752)]","[np.float64(-111.97481548169704), np.float64(-147.84890159744518), np.float64(120.29770111077485), np.float64(-12.903603702301627)]",34.617,,-7488920000.0,KIRIINDUS.NS
77.529724,7.69715,N/A - Requires daily EPS or specialized API,"[np.float64(-3.094558029668581), np.float64(-4.718271265179112), np.float64(-1.064675355850007), np.float64(-3.2644629692816487)]","[np.float64(-35.295217739780924), np.float64(49.69405303080799), np.float64(9.250453310807366), np.float64(13.143172586532204)]",28.5,,-958222000.0,OPTIEMUS.NS
68.02425,5.653834,N/A - Requires daily EPS or specialized API,"[np.float64(-5.8490973171258), np.float64(4.236017393912131), np.float64(-1.8355240884937514), np.float64(-9.19819831860891)]","[np.float64(-13.020277481323372), np.float64(70.31202665858831), np.float64(-10.12796079499047), np.float64(-17.21884155961235)]",10.129,,2901800000.0,RELAXO.NS
42.74462,6.7002926,N/A - Requires daily EPS or specialized API,"[np.float64(-8.849451015853747), np.float64(9.781140280716748), np.float64(-6.88271237968901), np.float64(-4.439099290887192)]","[np.float64(-23.44757193083563), np.float64(49.80651798240512), np.float64(-21.022005268867193), np.float64(-25.915781704866948)]",5.805,,-362322000.0,SPLPETRO.NS
8.711515,1.0705516,N/A - Requires daily EPS or specialized API,"[np.float64(6.01945933874035), np.float64(5.196427705836627), np.float64(-23.740512782599616), np.float64(-13.145051617253106)]","[np.float64(19.57021957021957), np.float64(61.071675356492236), np.float64(-54.34495812779626), np.float64(26.31502680770903)]",52.158,,-3070770000.0,RPTECH.NS
19.762272,2.2648325,N/A - Requires daily EPS or specialized API,"[np.float64(9.090532936113869), np.float64(29.465648854961835), np.float64(69.9556162512803), np.float64(-59.12833155030467)]","[np.float64(76.30852712456779), np.float64(-1394.4518072289156), np.float64(-3118.1818181818185), np.float64(-99.77933801404212)]",22.901,,2446396000.0,SEAMECLTD.NS
42.934517,7.5326924,N/A - Requires daily EPS or specialized API,"[np.float64(8.855574499937623), np.float64(-5.231630179905022), np.float64(14.423250360750362), np.float64(-3.764619089981991)]","[np.float64(6.22154779969651), np.float64(-1.034540297013182), np.float64(-12.459830557990067), np.float64(1.6481069042316259)]",,,159300000.0,VESUVIUS.NS
11.991404,1.5473638,N/A - Requires daily EPS or specialized API,"[np.float64(9.571954546328712), np.float64(-1.7215431462031465), np.float64(1.9611328216796176), np.float64(13.469099000273571)]","[np.float64(20.17749320276362), np.float64(32.7460314153577), np.float64(-30.569487284259093), np.float64(22.24908936591576)]",64.506,,-705283000.0,BCLIND.NS
82.706856,9.093154,N/A - Requires daily EPS or specialized API,[],[],9.349,,277540000.0,LAXMIDENTL.NS
,3.2003183,N/A - Requires daily EPS or specialized API,"[np.float64(-24.01361906669337), np.float64(17.634585934739075), np.float64(-5.652318879697696), np.float64(4.987414778883499)]","[np.float64(-5.912762520193861), np.float64(74.26801801801803), np.float64(14.065510597302506), np.float64(288.2793017456359)]",113.106,,-101400000.0,HINDWAREAP.NS
64.93001,9.441151,N/A - Requires daily EPS or specialized API,"[np.float64(-38.176672771297035), np.float64(63.13531496426226), np.float64(6.934801491113866), np.float64(21.308101537327897)]","[np.float64(-112.15084991885196), np.float64(307.9662670755506), np.float64(-40.47090550772741), np.float64(29.820639879349347)]",69.467,,-523508000.0,ICEMAKE.NS
73.529274,0.57715213,N/A - Requires daily EPS or specialized API,"[np.float64(373.62459546925567), np.float64(6.7357512953367875), np.float64(-96.45155359441074), np.float64(2013.60103626943)]","[np.float64(-31.512686422622505), np.float64(1464.5454545454545), np.float64(-97.81688277322043), np.float64(1730.0242130750603)]",,,1587600000.0,MAHSCOOTER.NS
10.193805,1.412086,N/A - Requires daily EPS or specialized API,"[np.float64(-19.22032487639039), np.float64(0.6860259496772269), np.float64(9.002871939371888), np.float64(12.235660046221481)]","[np.float64(11.589147286821705), np.float64(10.925995593056378), np.float64(-15.453471464921847), np.float64(70.24831747505222)]",0.002,,5864200000.0,MAHSEAMLES.NS
49.25243,4.9693074,N/A - Requires daily EPS or specialized API,"[np.float64(20.16341695953636), np.float64(1.382636358005816), np.float64(17.231957710798532), np.float64(-9.73887681060325)]","[np.float64(178.25922835459133), np.float64(0.48110514443135766), np.float64(111.92621737107078), np.float64(-20.731748214225828)]",64.391,,82624000.0,MANAKCOAT.NS
,-0.43774366,N/A - Requires daily EPS or specialized API,"[np.float64(-2.1480439892545333), np.float64(10.31417127775334), np.float64(-2.4614411851048934), np.float64(-11.988472622478385)]","[np.float64(130.37464750906403), np.float64(-72.72061247664749), np.float64(4.154902708889736), np.float64(26.69792623386668)]",,,358500000.0,ALOKINDS.NS
67.09858,8.228729,N/A - Requires daily EPS or specialized API,"[np.float64(-5.770444814782679), np.float64(24.021633255099864), np.float64(-10.56224559726668), np.float64(1.7876777923598055)]","[np.float64(-34.51008324800783), np.float64(87.51260169649335), np.float64(-13.72276361057711), np.float64(-12.50333257391043)]",12.603,,-507248000.0,UNIMECH.NS
14.642431,2.171953,N/A - Requires daily EPS or specialized API,"[np.float64(-46.84406429583608), np.float64(28.383027954943945), np.float64(-6.110902917997393), np.float64(98.12001746941223)]","[np.float64(-93.55943260048856), np.float64(58.719808253218545), np.float64(-33.41469496721576), np.float64(492.6695471497996)]",20.423,,1123725000.0,SIYSIL.NS
7.9074254,1.4411755,N/A - Requires daily EPS or specialized API,"[np.float64(-2.9015152845328607), np.float64(-4.042795164483383), np.float64(-18.448876400634795), np.float64(-4.065196042892827)]","[np.float64(-2.172981421260934), np.float64(6.115079046625471), np.float64(-43.961924748913205), np.float64(-6.9322953724242815)]",6.554,,-303250000.0,DOLATALGO.NS
16.49868,0.885605,N/A - Requires daily EPS or specialized API,"[np.float64(30.699692332656507), np.float64(9.533743220836442), np.float64(32.88819412503263), np.float64(7.103104862331576)]","[np.float64(228.4349343848988), np.float64(-46.25385663062512), np.float64(-15.973491373018422), np.float64(-65.22905195796585)]",13.612,,-158489000.0,CREST.NS
29.15678,9.071756,N/A - Requires daily EPS or specialized API,"[np.float64(-24.659282585411844), np.float64(-33.84287340457806), np.float64(7.904820826662319), np.float64(99.0755957190575)]","[np.float64(44.809901123935006), np.float64(-32.63385408157526), np.float64(48.5854706807012), np.float64(0.20576706052183483)]",45.508,,-442152000.0,DPABHUSHAN.NS
34.32843,2.263925,N/A - Requires daily EPS or specialized API,"[np.float64(-3.941165032997449), np.float64(13.220179197405923), np.float64(-4.187614458070503), np.float64(-3.4918947139022003)]","[np.float64(-36.45105202149706), np.float64(108.10292209572194), np.float64(-42.77961351848754), np.float64(-28.717948717948715)]",,,21380470000.0,INDIGRID.NS
40.64636,4.513505,N/A - Requires daily EPS or specialized API,"[np.float64(9.572810125214971), np.float64(1.124906479126141), np.float64(4.2488056936726135), np.float64(8.69380921094462)]","[np.float64(5.853920244604292), np.float64(7.794234952864394), np.float64(4.489486645197954), np.float64(16.021978021978022)]",11.51,,195987000.0,ANANTRAJ.NS
12.255055,2.2293186,N/A - Requires daily EPS or specialized API,"[np.float64(6.03905557987762), np.float64(6.331566896357603), np.float64(3.4239328201539543), np.float64(7.233334934204207)]","[np.float64(28.679566062176164), np.float64(11.661544024588682), np.float64(-21.961199294532626), np.float64(-1.828381466860586)]",3.41,,2218300000.0,MGL.NS
52.54924,13.631718,N/A - Requires daily EPS or specialized API,[],[],88.018,,-337517881.0,BSHSL.NS
26.72619,0.5998109,N/A - Requires daily EPS or specialized API,"[np.float64(14.686732117176795), np.float64(-0.9966367713004484), np.float64(3.033243236999561), np.float64(-3.241165031182243)]","[np.float64(44.796484736355225), np.float64(-13.761467889908257), np.float64(22.922284873743564), np.float64(46.25313732520617)]",7.117,,1072900000.0,SUNFLAG.NS
12.039056,2.159252,N/A - Requires daily EPS or specialized API,"[np.float64(5.155820102987935), np.float64(-3.5479374257834686), np.float64(-12.936575718074348), np.float64(9.677578386905935)]","[np.float64(92.25770171408564), np.float64(-3.729826353421859), np.float64(-34.206989247311824), np.float64(7.94341675734494)]",2.071,,564491000.0,PDMJEPAPER.NS
4.7130685,0.38400114,N/A - Requires daily EPS or specialized API,"[np.float64(-41.00833946601109), np.float64(28.490281727320045), np.float64(10.178541949416864), np.float64(67.81679309575007)]","[np.float64(-50.45300859540032), np.float64(30.745887761467085), np.float64(16.78215193150751), np.float64(318.9590326257676)]",,,-2043525000.0,BCG.NS
21.787735,3.52049,N/A - Requires daily EPS or specialized API,"[np.float64(2.7109378027172784), np.float64(9.236884432165366), np.float64(-13.451137635210742), np.float64(-3.3752626616596033)]","[np.float64(-10.0349567158989), np.float64(170.66428889879626), np.float64(-59.02115220656896), np.float64(-1.2963593740607906)]",1.32,,1749260000.0,ROLEXRINGS.NS
12.048406,1.6338382,N/A - Requires daily EPS or specialized API,"[np.float64(-9.117029656956506), np.float64(9.810319770423373), np.float64(15.050243695483442), np.float64(0.848483703990752)]","[np.float64(-10.056047762441036), np.float64(15.214461619913205), np.float64(10.614481764972732), np.float64(3.775131188053283)]",23.426,,1414948000.0,JKIL.NS
18.018116,3.637494,N/A - Requires daily EPS or specialized API,"[np.float64(-36.650075077473566), np.float64(-24.049152459297225), np.float64(56.72843187066272), np.float64(40.24927249298094)]","[np.float64(32.74249174255737), np.float64(-39.67441983215159), np.float64(114.95376586048447), np.float64(-19.21202584824088)]",13.277,,164378000.0,RADHIKAJWE.NS
46.073986,3.0874662,N/A - Requires daily EPS or specialized API,"[np.float64(-27.181343000445935), np.float64(9.264731932318805), np.float64(-2.4050892102599657), np.float64(-8.881734130203787)]","[np.float64(-33.12012774393799), np.float64(7.314044216393664), np.float64(-23.723312466726636), np.float64(-7.202919190749081)]",13.778,,-1308929000.0,ORCHPHARMA.NS
31.370607,1.7721268,N/A - Requires daily EPS or specialized API,"[np.float64(-20.69646427361321), np.float64(-23.896445434906973), np.float64(33.37972284732915), np.float64(-13.775536256476123)]","[np.float64(-129.2603308850805), np.float64(194.23706614276358), np.float64(279.5360397680199), np.float64(-238.8952819332566)]",73.682,,23859900000.0,NFL.NS
28.013226,3.4714592,N/A - Requires daily EPS or specialized API,"[np.float64(-17.35074861640502), np.float64(27.719545160558045), np.float64(-5.884709998392455), np.float64(10.021479345749592)]","[np.float64(-38.5467117231713), np.float64(68.30646122276687), np.float64(28.02708845637688), np.float64(26.53509274194868)]",4.233,,1706433000.0,AHLUCONT.NS
22.830761,1.587781,N/A - Requires daily EPS or specialized API,"[np.float64(1.1587020173222276), np.float64(2.194607040661703), np.float64(3.957774875595857), np.float64(10.645595064771706)]","[np.float64(-55.347284895509794), np.float64(58.84384454270422), np.float64(-33.95753732467317), np.float64(77.94606716989388)]",35.667,,-227999000.0,NILKAMAL.NS
16.133999,1.5612994,N/A - Requires daily EPS or specialized API,"[np.float64(6.585629587742567), np.float64(-4.649530786960816), np.float64(-7.69347669161506), np.float64(-3.950225336179685)]","[np.float64(-28.82547263345751), np.float64(0.8608510638297873), np.float64(2.5752946311654297), np.float64(-26.94515306122449)]",59.402,,733988000.0,DCMSRIND.NS
29.326391,5.938829,N/A - Requires daily EPS or specialized API,"[np.float64(1.5464225296049359), np.float64(1.9251054852320677), np.float64(2.040985303249845), np.float64(5.259717622450758)]","[np.float64(7.175422599424844), np.float64(2.5978698906160047), np.float64(6.238532110091743), np.float64(5.509397434863273)]",0.174,,2408500000.0,CAPLIPOINT.NS
77.51648,5.6976366,N/A - Requires daily EPS or specialized API,"[np.float64(4.717573651555796), np.float64(8.092177477174527), np.float64(29.831541661518184), np.float64(5.451749928335027)]","[np.float64(4.254044337926902), np.float64(416.3186388244393), np.float64(-79.04036310585184), np.float64(15.98044745252867)]",82.598,,-7082700000.0,CRAFTSMAN.NS
31.949495,2.887332,N/A - Requires daily EPS or specialized API,"[np.float64(14.373882183948513), np.float64(-15.211868833863193), np.float64(13.907070844455022), np.float64(2.67855584223334)]","[np.float64(-36.62735453580012), np.float64(-31.750209811551077), np.float64(316.624284806103), np.float64(-37.268195413758725)]",36.102,,2690400000.0,DCMSHRIRAM.NS
7.886329,0.8361964,N/A - Requires daily EPS or specialized API,"[np.float64(-15.36656764005885), np.float64(19.555162371970507), np.float64(5.214107986550953), np.float64(-21.466864291526747)]","[np.float64(34.03431441416128), np.float64(48.20174217206747), np.float64(-50.99812655987165), np.float64(96.86873894245979)]",181.268,,-41343439000.0,DBL.NS
71.94488,5.0006747,N/A - Requires daily EPS or specialized API,"[np.float64(0.6440753740007741), np.float64(-3.4080710263206657), np.float64(2.643765608719382), np.float64(2.124820538805844)]","[np.float64(112.39575826212294), np.float64(-16.21909143185739), np.float64(-69.98101156568272), np.float64(2.56728045325779)]",5.886,,265870000.0,CARBORUNIV.NS
